title,link,pub_date
"24K views · 829 reactions | Sh Mukesh Ambani today spoke at the virtual launch event of the autobiography of Mr N K Singh, titled 'Portraits of Power: Half a Century of Being at Ringside'. | Sh Mukesh Ambani today spoke at the virtual launch event of the autobi - Facebook",https://news.google.com/rss/articles/CBMi7AFBVV95cUxOeXlrV3FnM2tWc0h4aXByRlEwbTRPaENzNG93VEpKTTVvYlRTSmlfYjBfWmtDaEJranhDWFJvM3lBTU90V0xYQ2lXempWNFZ4SUJwNVZGVHJQWkJJOGNCTDRrVHUtaU05WXlTT2ZEZ0ViaWRydDhqbjFSNFJfSXhTakxXT0Q3dGVad0NMb0s2dXN6RXZsbjhuZHRMeXN0aDBYN0lHZ3BaUVJPdnF3Y2NhSTNaN01VYmlySWJqVVJfUVE0N0NoYW1aN2FYODZ6RnVad2E4TnpybmJXQVl6V0NObGIzdzFyeXVNOVN4NQ?oc=5,"Mon, 19 Oct 2020 07:00:00 GMT"
Mrs. Nita Ambani extends support for Women's cricket - Mumbai Indians,https://news.google.com/rss/articles/CBMijgFBVV95cUxNN2hrYWJJc1NSclVrS3B0bklmYjlmVXpzZHJRODlIMThWbzEtMzlMTHhseUpyOXZqdDVMZXN1YkdFd2JCbzBPODlobmd5UUZLem9kZjQwLUhmaDZUZHBKeUU1MzRMa1lpYl9kcWxZRGdfSFFkajVNVzBES1lwd1pNQnIwSHdzYkhWZU1SR3R3?oc=5,"Sun, 01 Nov 2020 07:00:00 GMT"
"Reliance Retail to receive investment worth Rs 1,837 crore from TPG - The Statesman",https://news.google.com/rss/articles/CBMivAFBVV95cUxNaXVjUFJiM2h1STdRako4cDMwU1ZLTjlnOHoxWFM2dDdnclpaQ2h1aTJZSGVXUGdUam90RXJ0RHc2T2t1aGdrMEpncndTaUthU3J1SmtUOVZiYjBQVmtmelZQYTliSFpUUkxsQldCMXlyWTFmeGd3ZXRZYUg1WFRSbHNfc3hXV1ZndEw4U1hsTWZ4N1pLdnpqMW9YTU5sVjdSTjd6RnNPS3FfUTdJNVJfLU04d3M3Y0RyZlBUctIBwgFBVV95cUxOQzV3QTR3TTgxV3ZJXzNJUFBucFl5VDg5X09TVHBGLXVqbmdmbldvSVlqTzJ6Yzh5QTNuZ01lOTFNQ1IzQVQ5aDZORTR4Q0R6cTRWV3hVdS1nejA3RVYxbVh6WUhtekx0TDEzdDVDMUNWYWtZN0xmM21hU0JEWl83aUYxeFF3ZVF5TEhmQk9xZDFaMU5wMUE1elNVRWpzLWZXcXNCWVYyOGF0c2IwOEgtbXBSOWpQUF84RXN6VlA4bERaUQ?oc=5,"Sat, 03 Oct 2020 07:00:00 GMT"
"Reliance Jio and Qualcomm begin 5G trials, achieve over 1 Gbps speed - The News Minute",https://news.google.com/rss/articles/CBMirgFBVV95cUxPSS1RTDZ0MjBXdHNjMjFCRTQ4OU11S3FNalh2QUlJZDl6WE9hZ0xHTFFIaDctd0Q3T2tkcGNTREZWOXRneDc4aVo2Q3FtWG1tUHRrQ1liUklvX0Mwa05GdFlRYWc4ZXZucjZYV0xrVFBraTJrWXZSWGtFWnRTQXhkdzJTYmVVb2RzYnJLZmlmWktRWUZDQkcybmRnM0JZMWdQcGZoSzByN3lEN2J4eEHSAbsBQVVfeXFMTVg1Nkg3M3p0bG9wNFdhekQ0Unhhc3dndGZUVXl5MWdpcjM0MnZHb1lRN3JwX2xwNEVZV0k3R0FmLXBwTG1ULTFWX1A3Y3R5X0FaeEtLY0pXM0JXSV9LMFhtZzR4LUI4VHVrdUlRazRkTEhYNnlkM2pMUUFqMWZBMkdXb1h3YzZsRDJGWE5TTHVCdTNRTEVXWXhDMnZYT1pJblpaSk14VUNiWS1tWUhIcDFHWTA2YTk4QS1kVQ?oc=5,"Wed, 21 Oct 2020 07:00:00 GMT"
RIL issues fraud alert - The Hindu,https://news.google.com/rss/articles/CBMijgFBVV95cUxORDNLY3JDbnU1Zmt0aXJxZVRJc2JGZzdhODNDSGJDVTJyRTE1al9LQklmV05vQW9Sek1tWXJsZWU4clFrYTNocmpsYW9XVnlMZVlLUWdOaG5fUmNfWFhZWERFZzhTaG9rQkhtMzIyLU5PWnhOWmlpcUJJSEJXb25aS0JlZWQxT0Z1QnBfMmhR0gGUAUFVX3lxTE9xYkpNLTM4WVNnOE8wdnNDYVAzZ19UMDhacjZaUzRsaElkcVA1MENSbnU2ejlJWk5mdXRtOGYtLTZsSTZIQjB3bGRZS3pmNXhSNXNzU3QyOXJvN1NJMW9WeHF3TXkxdWdCbTNiQUtZN0RQY0ZJRWZWSjN4clBfMjRCNHBZYzVWeW9wWGQyR0ctQWY0eTA?oc=5,"Wed, 21 Oct 2020 07:00:00 GMT"
"Reliance Jio launches special scheme to target Airtel, Voda Idea's postpaid users; check out details - Business Today",https://news.google.com/rss/articles/CBMi0gFBVV95cUxQdzUyd2FKWTRfNk9nMF9xYTFueV9ITW5pLXoyYnlLV0Jpc3BxR0ZLakFGNGdMaDZqbDg1MHVneFZfZEp1TFgzOHRyMndfcUwwaXNKenpwOVVVMy0xNjZiUEl1ZnpvWFp0Q1JIS1NCZi1ZZVNnWThOSVV5ZTM1ZXlkbFBsZkNEVFQ1R28zSjZlaFdfQnlnUVRzaU5adUJPeXhfTE9KT1dYaWktbGZOWk9yYU5HWVlYVDYtVDk2TVZwMXZGN3ZMVDZoZTYzZjZvSjBucEE?oc=5,"Thu, 08 Oct 2020 07:00:00 GMT"
"Reliance Jio posts Rs 2,844 crore in net profit, up 185% YoY in Q2FY21 results - Exchange4Media",https://news.google.com/rss/articles/CBMi1AFBVV95cUxPTWdWVlhsRklNdEJhUHBxUWlubEdrTGtlQ2FMS04zYk1kYnJ2bEg1ZFcxUVp1UjBPcjlOZS1YeVVXYldMV1hXZ3ozanRfZHNxZlkwRTFPMVZvazdaQ1dEV09YNGNOdE5sU2FOakNhMk5ib2dUVE5PSEd3TUlIYVg5ak5hTnF1ajdOcnNwZHVTZkxyTDFfc0lSYkVZX1lyTUJyZ1Z4ZW5GXzRPRXpYNDV4cFAzM25YcmJFaFlPbDVLV0hkMXlzeFp2dGo2WkpjMEJ6dzYzcw?oc=5,"Sat, 31 Oct 2020 07:00:00 GMT"
Reliance Jio Fiber Trust to Raise $5.4 Billion From Group Firms - Bloomberg,https://news.google.com/rss/articles/CBMiswFBVV95cUxNdHFzUk54U1hna0Flc1RQalp6Qk9Pc0V1OHAyTE8xOHhkR1hhRnhHaW5JOXpGdGgtY0lOY1VzRGM3RGFWSjlfV0luU2xIaFRvb3lQU1dEUV9CajVwVTgwVDl3NUgzakxXV0E3b3hhQjI2Mkl3dlBDdTdYXzZENGJvOWZrMDdUN0R0LWp3RFAxOU13Y2pIOV8yb2xYMVVUSTcyS3BsN0JSZnlZenlZMGZrTXBOWQ?oc=5,"Thu, 01 Oct 2020 07:00:00 GMT"
"Reliance Jio Details 5G Plans at Qualcomm Event, Promises Testing at Jio Scale - Gadgets 360",https://news.google.com/rss/articles/CBMipgFBVV95cUxOZWl5b3A2eDB5ajZ4VlVOckVKaXNNVGVTcUZQTmZod2JwM2ZtXzdyc3BjNk5xakNRX1lHT2UyQ3BXek5wU0Y2c2doenR2em9EYkQ5Snhkb2ZIMUVNRlZ6bEo3NDVOMEdwZ29fLWxqdmxtUjFYbUR6T1dIY0lOSllWSVhLdUdVNFZoajJPU0tWRTVGSnJvbGZsVjRRaDlJVWE4S0M0QTln0gGrAUFVX3lxTE5ZUlRsaFYwYWlmSDFLWTJ0cnlPeGk0aEt1ajBBdXlndHRKTDFXNlJqSjNVRUF1cDBFOHk5ZEIzZ3h2YmlGTkwtc2tsLXh2NDdhbFkyRnhOdVg1dzRzdmFmOXNKU0YzN0xXUWZ5cjlkRDlKRjZBM1FYLTY5YkJPbjhLVU52LUZXRDZtSDh1NGR2eDFjZmdXdFJNR05Yem1Ed2tpUllzVWFzeXE1WQ?oc=5,"Tue, 20 Oct 2020 07:00:00 GMT"
RIL Future Deal: Why is Amazon against the Future-Reliance deal? - The Economic Times,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQUlNaYXdWdHBxNkdNaVg3cnRONzJ5WjRYVGlxVjBSVF9rdmlSbHBFbjJkOXdlZmxaRTBRQ3FNT0ExNGczckVNODF2TElVU0ZRNndLbEwtZDJ0MnRZQjRSSDNMMFNJampoTk1vRVgybUNzZXVSUkJRYzV0NFVLR1pMRzZ2MjJYSXktWWRVNUNvbi1qTXhUSllwZTd6X0pPWGFqd3JrM21OMlNFR1U5X1B1OWREZHJYUFpjcUstZVFzRTZTT241YmVEbWozNXhadEV3MFBvQmkxS09COTkxbVpQVXNlWkc?oc=5,"Mon, 12 Oct 2020 07:00:00 GMT"
'Not only a textile company': Dhirubhai's words which later inspired Mukesh Ambani to start Jio - Business Today,https://news.google.com/rss/articles/CBMizwFBVV95cUxORG96M0Z5ak5MY2NndnRUc1IyUmh2SHB3dmQ2RGhIQ3FGS2QyaDZ5dWU4U0F6ekstMzZmTEFFYWNJTVBJVnpBdlBfV2xlM3ZTV2xDRlZVY3hpWGw3T0wyWTJDVU1DQy04bjNEdVV1amI4NFdCQVdEdmszeGVIQWtQcVdFR211Q1U3U0ZkNHVpMXlNTFJDd1g0T2g4ajRQSTZtSER3OUlqc20xT2VtelZ5dTBBQ1V3TWZUb1pWZVdCTW9Hc3MwaFlLQk5JNXJEODA?oc=5,"Tue, 20 Oct 2020 07:00:00 GMT"
"Reliance Jio largest subscriber gainer, Airtel at close second: TRAI - The Indian Express",https://news.google.com/rss/articles/CBMi2AFBVV95cUxQYm9RaUNhaVI4WFNUSDlLNFA4cUhLU2dFcDJoVGdRTFpFWm9VWjJtU1dIemwwVURKVFRWQjFoeWpFTjQ3WFZFenVvZ0dsZHVSRGdjeTlFdzNLZ2h2MWtjdDdlUEw2S0R6dEZWdnBDUjd2aEVHTXJfdzI0a1VkWWlmQ3hRR1BUMEJYb3h5Zmp1WXFXNy14d19NbS1sMzZsMUV4QXB3alh4aFFTUVE1Z2NYRGhENXJmRENRWmZCbkhlTFduZWlqTXRaM3ZhWm5COXZGVEpTT1RsdkzSAd8BQVVfeXFMTUFDSERodUZGcklYdFQ0RHh0eExQLWgxUHhCWFNlS2U1VDVHYnZFTHJyaTI0R05BQkZfU2pmYnhCLU00YUxSVmhCN1NfWTA4ejE1dVBqZ2FVcVAzdkJHNHRNSERiLUNZbjJuSURtSHBrZDFoWml3b2hXcXJZV0dRbW9vWWg1Vm1BT2xqS1YwaGQyQzhKdnYxTHo3U3dvNFJUUmp6NWt4OUxnNzgyRmZXcXZhOWtBc21sSnBkNFlNNWFIdGpxX2RWbEhZb0FvT0NrSU1kaEZrVFNsUW1KUlpHbw?oc=5,"Wed, 14 Oct 2020 07:00:00 GMT"
Future Group likely to challenge interim order stalling Reliance Retail deal - The News Minute,https://news.google.com/rss/articles/CBMitwFBVV95cUxNeHAtbkFkLURtM2F3Q2pqanlhTXhlMEE1anFoam40eFE2T0l5ZkNYR3BXVEhaakItRHJEY1RuYUxGMEFURXpoY21jZFNQZGpVTEVwT0J6Q2trVVdkNG5SYXQ0QjljS1gzVHRfRFNwQlFBN1ZYMVZRM25GWFdzS1FEM0p2OGpSX09xWElfVXlOeGdNTVppTWRfdGZUUFBFNUpQTFE0aUVFTDVSaGxmb20xcDIyakk2aTjSAcQBQVVfeXFMT0MydWNYR2tQU1FLWmxON05KeV85eXRFWWcyMGlHN2xDdE53V3pnWGdSanM0SmZwT05hdDdDMDE3Nm0xQzlsX05nVm9VSmdDZU5MOVlab2k1b2RHdnh4UHdENWtDeV9ZYVROY1ZKY3lobk1ueGYzdVFYWTBsdmFVQnpHdG5RT3R5ME9lOWttck1vSkM5R3VkZ2swWS1vS3N3WDdtWmlCYkQ4V1NpbndmdktRQzlJT0hFdWVqUTBCU05xc3F3OA?oc=5,"Mon, 26 Oct 2020 07:00:00 GMT"
Foreign investor holding in Reliance Industries rises to record 27.2% in Q2 - Business Standard,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNOFM5Y2huTkVsR1lRZGFfUkhFRWxHUkthTmY3Vi1sXzdhanJqMHR6dnJ6VFJIdi1rNzJmMUpJVU9kMGZCRmJiTEtOVU9ycm9jR1dwZzRlUWtmQzJTUlhCcGNQb3VwUzhhaDh5QUVGQmxIU0lhemZCOTQycEFVMXhmR0o0cVdjQXJLZU5FMGh3Z0piTzItR2U1TWZfXy0tbmZjX2stQmlHYnp1cTh5UEtoRVJaRHFJNjA2UlBmX1lmRVJCVE85clZqVmNBTGNvTVlDcGt0dnltUDM1VnFPVksw0gHkAUFVX3lxTE9sdWRFRjZod3BPUXQ1bWtNWTNreW1KQldkekVfYlRTN0dJNlU0R0UzOTVRQ1BBb1RaWTl6c05MbldkX2N4VDFPOWZSUmxDcnBzakpWeWowZk0yLWVmanlnUVFsbU43cnNTaTdDT0R5eW9vdEFhRkFFUXY4ZFRmTUIwSFhuVjFOckRPYjZ6YlRnSXlVZ2dhWW5URHpfZGVhdC1EMEJDVVUwbW1pa0dpQ1cyazF6QnZIZmR4eUZZa1JQY1YtWjYtRDdhT1JuckpUdmpNeElsbGl2T1Z3MmdmR1ZrY2dDbA?oc=5,"Thu, 22 Oct 2020 07:00:00 GMT"
Reliance Jio partners with USP Studios to strengthen kids content - afaqs!,https://news.google.com/rss/articles/CBMingFBVV95cUxNZ0lMUmRYOVpQVmN5Y3cxUGl6SU5hbHhtbXVJellCbUNmbkxYTTZfc0lWdWE4Q0hYem8tVEl4N0FkV0ppTWxGRzVZdk9mdl9XaU9lMWpBNjhDekhPYngwSVpidjVQLUZfTEZTQVR2MC04dWg4bV9fT0h0VFFLUGwwdXEyRzcyaE1td3phUWRIcDE0Y05Fb0dqYjRpallZUQ?oc=5,"Wed, 07 Oct 2020 07:00:00 GMT"
How Fynd revamped operations in FY20 post acquisition by Reliance - Entrackr,https://news.google.com/rss/articles/CBMimwFBVV95cUxPMU96Q19udXVxMVBKbi1rYVRISlRaZXdSMnJQaS1oT29ZTnU0NmJEUk5UMUJEcnlfZVVKellzNUt2Z2E4R0NmQm85TThjU0N4YS1sZGVBbTdidVdTZW9VUWpzSEozTVJhRExncDBRdXBoZzdUbHl0a1ZQdVFrR3lZa2tSTE5ROTFSZk41bURib0xjcVJXQ01sZzcyZ9IBmwFBVV95cUxPMU96Q19udXVxMVBKbi1rYVRISlRaZXdSMnJQaS1oT29ZTnU0NmJEUk5UMUJEcnlfZVVKellzNUt2Z2E4R0NmQm85TThjU0N4YS1sZGVBbTdidVdTZW9VUWpzSEozTVJhRExncDBRdXBoZzdUbHl0a1ZQdVFrR3lZa2tSTE5ROTFSZk41bURib0xjcVJXQ01sZzcyZw?oc=5,"Fri, 09 Oct 2020 07:00:00 GMT"
Reliance Jio brings JioCricket app on JioPhone: How to use - The Indian Express,https://news.google.com/rss/articles/CBMingFBVV95cUxQbG9TN1VFUEZqNmJpclNxaHl3c0h4QllKVlFMUGVCM2taT2JpOWRCTmxvU2hXLXl5YklSRzBEM3dkc3otaF81MGFvaDBqTFVmNU1FUWFBMGRjc0pHWlFPTWNqNE5JRlhYcUtqREJudVlSeUlMWlk0S2hocmlfMXhIN2dkWXc3TTZBcDBnbDFnRHJqQzRVZGVPbG9nb2pQd9IBpAFBVV95cUxQbENfY0toOU9ELTZ5Sk9mdkdLRFhuMmpEaDhqbTNtNi1wZVpvZWs1aTBmcUV2SWNGekU4am41VXFOZ0ROUm9iT050U1JhdUp4bGdCMEhmN201aVVIemNtVlZxYi1VWk5sRGt2X25MNVNXMjU3eEc2MGdoeS0tVUlwaGt5WlBfTHdpeVctZzNZTWx3RmpZRmY4OGRnOE5hRVI1T3BzNA?oc=5,"Sat, 24 Oct 2020 07:00:00 GMT"
Reliance Retail intends to complete Future Group deal despite Amazon’s victory - Tech in Asia,https://news.google.com/rss/articles/CBMimAFBVV95cUxPakNoZndoR3Z5Q0htbWZGN1hrWl8xUUdTVzBxamczX081aUhEWFpaNXlXOGhSbURSTFNnVWtneDVSTkdUaFY5UTQxU1RXRkdvNXFYZ2RBR3J3NGpPSVplZ1g2Vm9DOWFMVlUwRXdELTU2clBfdzFseHg1NjlpdTcxUXlEUnVzZEljOHVYNGRzVFl4RmpHaVp0Nw?oc=5,"Mon, 26 Oct 2020 07:00:00 GMT"
Reliance Jio sees fall in active users in June: FT citing Trai report - The Week,https://news.google.com/rss/articles/CBMivgFBVV95cUxQekFMTktfYXJnYTJZWExLQXlPUkFHZExvU3RBR0lwX2JlX2lJN0w2ZkN4dzhWV1dTSHdrR3lTQmcwcHlqT29rUUF1LWQ5WFVFT0g2RFFwMXZDMXRjaUhBenpiV0NORWowQkxFdEZVbjZ5a2R0QXUxZnQ5WkhIeTJiaFUzQVFCRUFSSjBRTVVNd1djSlQxOHdtcHJaVGVUMThwekxjc1IxVXJla0Z6U0JUcmZTQ2FUSHIzVGFKUm9R0gHDAUFVX3lxTFBpUU1JVTAwazBUNVMwT2piSDBnVmkwM3NyS2ZtaXVMTW40T1dTN2ZNZmI0Zzh2S0x6dzJHVURBa0RkSjNSTjJsMGRrOVBZVFVVZHV4VzBXOTFSUkdTYWlxS19sQXVlaFdKekJuTzFQTTd1RmZ2OHZadWRMZE4wbG5wdTFONHF1TV9UYk9lSHZZeXlvejR6bTVfM2Z4OFJnR25OMHVNcUE3cnM2bEl6emRxVHltWGpOdzB5ekwtQ3hUaDRrTQ?oc=5,"Sat, 10 Oct 2020 07:00:00 GMT"
Reliance Jewels highlights Odhisha’s heritage in new campaign - ETBrandEquity,https://news.google.com/rss/articles/CBMizgFBVV95cUxQS0dvSnFxR3AtWVREcWF2cVJMSFB6Uzk3UGpvMWFCd3g4UHd5T1JlNlZQdjJBTktuVHhtX1pmNE1Ba1BpQW8xWmlyU3dVcUlTenNxbkpaQm16d3QtdGVudGpjcTc3TEVBOFpqckwydE1QVWFqVUoxZG15MjJqbUtrMW13SkZBSE93R2t0Y1hIZ1luZWF6TEJWUFNlWmpWSGZWdE5FNTNVNm9uUDVaR2k3Q0Z6OEZDN2tuUGx2UWdiMnFQS0tCeW0wOTZXd2tZUdIB0wFBVV95cUxOejJyTFRpeEJVVmdJYUZGRGRqRUxnZ1NuNjNKODZHcFlocERPUjNXSkE3bnE3VnRNRWVmWE56Wm5NanJjS29USldpbUJaN2ZPdEtYcmtNZmRBTUVuSzdHZnBFX3V1U2VUNk5qalZiM3hsa3pFN3U3YUMtSjFQcm0zZ1ZhUUUyVElPMWNxQWpfWFVsQU1kSFp2MXA3T21DTExjTUMybF85Z1NFcWg2dVN6X2d2MDIwQ0hYUWM3S1dsN205ZG85MVlYYU9MbVh2ZGdieVJR?oc=5,"Mon, 26 Oct 2020 07:00:00 GMT"
Reliance Jio launches JioPages browser - ETTelecom,https://news.google.com/rss/articles/CBMi4wFBVV95cUxQRjlZZmoyOGJpODRLMEtTZEV1ci14b3RiRHJoM0txZ3dNT3pzTGR2OVJvRHNDQy13WEVpWVNaa195SmY3eERfVDFveDJ3Wm1wX1ZfYnAtdlJiUFNJMmlkSkY0X0V6RHFTZ1ZnT1dzY1NTVmsydE1xTjF5XzUzeTlxcHVNWWlmRUlzeXJCdkp6MV9qUWlOWWdWSEtKZ2dkWlRIblVnSzlLQTFNVlpLY1ZlQl95VWRab1lQMUY3ekJPcklRdVdITVJfc05hZGF5Tzdzd095S1BMU3pBZTVtLTBnRzVtQdIB6AFBVV95cUxQZDdBWVBvVzVBM3RnLTIyM0dESURrMThjSGk4U2tHcTRGMEFfZW5udHNnOEtNRWRRY1N3V3FPVXc1N3FoM2xiVVFhZkRGcTRBWXRra0E5Q0w3T3d0TklQNXB1aUNaLVE0dk1kYXpndlFSY2U0Vnc5clFVSnczUHNkdVV3OGN0dGtBYTBHUlFBZkFqeVhSMHJyczhTRjRQNXVWSTM3MS1RT2ZIVV9GeXN5YV9wNU1YWVNhdWs3QTNGSzgybFpTWjhWWXBUbzdXUFQ2a2xZZHBEcVJCQU1WUEF2WjVnX0MtdTc1?oc=5,"Wed, 21 Oct 2020 07:00:00 GMT"
"Reliance Jio 5G smartphone could be priced under Rs 5,000 at launch: Report - Digit",https://news.google.com/rss/articles/CBMiwgFBVV95cUxPcTlsT2FmTkVYVW1TeUVEcWhGbjVSVThzR0dVQ2ZFSUR1SHo4TS1ZWWxCMVBwdWE4bDUzaWxYdEZDWkw0cVdadS1nV08wR28yY0I2M3dtSXQyN29iMWJSdTFxTnYwcFRWRzNPUUxTd1MyVE9qejM3M21WNktjMnRsV3dYSWZ5bkkxem5IZ3pwNzRDR3lEQlAyMjdIc1BVY1VSSzhwdk1XUFdrOE8tYnZsNUZ3NVd2Y0o2TmZUS21kbmZ6d9IByAFBVV95cUxOM1BtZ092NnlsZlR1bzM0anJPWGZKWEtwRXFPc1RzQk05cXFXeG9ZeEQ4c0VBZ1hHNVhHWDNnZVJqV1Q4YnZhTHAwemNfRU9lX01iUUpQUVplb3Y2Qi1CNDczZFBJUmVyb1NQMDN3elZSLVMwQnlneVFpS1lkNXpFcTJYTWFFSXVuZGJUdFhSS3BWZnBsRFlrUFFEcGlFNFptajYxXzhhWjlJMnJleHMydzVSWXBZYWtHTmU4UjNwbTBSN25kUTNaNA?oc=5,"Tue, 20 Oct 2020 07:00:00 GMT"
"ADIA latest to invest in Reliance Retail with Rs 5,512.5 crore - The Week",https://news.google.com/rss/articles/CBMiswFBVV95cUxQTzBiSkVRcHhTX3VNSTFWdGN3Y244ZE92cHVmVWdibDV3amxEUGxhOXdZZjA3RkRhQ05lR3ViMW5OS3FZbk1HRF9QVU03VnlCb1c0d2N1NzhtaHhzZ1pSUy1mRV9BZUd5TU5fd2F5R2F3bDZ1VExQckd1dE1WbFdVWUR0UnlCMTFrbW0zU3ZPTTFUdWM0NS1Ia1RnV01OdnpxRHJ4ZFk3bjdoaXFicGFTZklRVdIBuAFBVV95cUxNQ1BFQUpNNGV6NFNoT0xudXpZSGQtR1FTTGpxSmdFSTZmalQxSlYwU1M0NkxNMndFY0FMOTZWYmk5cVAxakM5elVBTXl3Mi01RTctSDhqUldFUEZiLVhpeWF6aG1tNnFmMUtDV2JkTUluT0ZVLVBJWlVNb3NlMG5qN0RuUDcyQy1CbHJIemdSTGY3Qm12aTY2MGpnS2FtQzByTVBUQ3MtOERZT2ktSEZnbU55SWFtYnd1?oc=5,"Tue, 06 Oct 2020 07:00:00 GMT"
"Reliance Jio announces new feature for JioPostPaid Plus users, but conditions apply - The Times of India",https://news.google.com/rss/articles/CBMi7AFBVV95cUxOZldQNnh3VXhCaVQ4S1dYQ1o4VEpiRC1YZFU0WU5hOEVSUFFHTDNfVjVjVUNyNU50OUFaTktKaUctZWFLMkxfdnJUMUxZUkhobW1nTWR6VzBPZEgwV2trM21wRzZpdXFkbUwwc3VielpwMkRDcjdHOGJjcGFXRUgteUFEcEJoOHp6T0FxRFJ2TUVhdlpROExiWDVPOWhGQ3Y2Zi01dU5OMnh4cFNlTVZzcUg2WC1BYjRZZXBCN1AtT2JFOWNidlFIQjh3STVpQTJWZE1NUVFmRDZIRUVXNkFrSDF2aDVLbEloQ0VINtIB8gFBVV95cUxQTEVzeGM1WnJDZy1mOEdFb3BLSjRheEZIWm04d2t1dTNhSDFMMWpVVTRuNG5XcS0tZ1F5UDE5cjBxXzMxQVB0QS1RYlZEa05fSGZxRVVwYTRXU1NReWtQamlLNXMxUUlHOEE1SHVadW1jMDVkdFdtUWw0aFBHM0tSY08yMWZ1dGRMMV9yRWhNZExJbDJpTGVtT1RsbVVDUzVpSS1uSmppUkpVQlV5aDlkYlE0UFB5UWhuSFdwMk9ha0k3TU9nYmJKRzFoOF9ualNkck9jQmVsUWNfMy12S2Y1QnhqMkEtY2FqZ2dnZC1KcFZiZw?oc=5,"Thu, 08 Oct 2020 07:00:00 GMT"
DMart shuts two Mumbai stores to take on Reliance in e-commerce space - Business Standard,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPeXBEanpDTGhLbXZtajQ0VkZWZVFhU1JreGllNUg4ZHRlWDN3QmZKaDYtMm4wdnZiOFI4bFR1a1hMMUo4am9HenBMMEJNVWZuUFBzUEtPOUxNUWY3TXFsMXFXYTgtSzl3VHZZWlE3SHBTT1N4WUZhSWNJeWMyOV9nNWJWU2JjZmVkRDdGSmRUZkZHdDlBUUNWWkJVQjRZN01RSFAwVXdxNklZQmFvQlQyb0VydTItOTlwaVlkM1BqOEV4bDhYM2NSTUgyTXF3M1ctZnVMQlJUUWrSAd4BQVVfeXFMT2xMOFFTQjlIb3pfV1VQdHo3NHFVQ080M3BDdTZMbzVWbFA3YnF3UWZzR1pMOTEtbTcwMVp4VnUwNWk5cFBpYWlVdlRNeVZiOTdwcGlhalhqSG41WGpVVTBlWW1NVVlxZ2xlTjlWWE1sRVVDVm0tQ2hYLTZ6WnJNWndXWjhodmpvcGNLUDBYeGJiejRLWmVZTWp4LTJ2anJXVVVWU01maWFvNVZlcDlwZWEtVk1la0o3bERiQlRid1B6eTZnZ19YeGlsakNROGNlZk0tdXRKcHJQb3I2SXdn?oc=5,"Mon, 19 Oct 2020 07:00:00 GMT"
Ambani sells over $750 million Reliance Retail stake to Abu Dhabi Investment Authority - TechCrunch,https://news.google.com/rss/articles/CBMitwFBVV95cUxQMUl1Z3NzYWFRVHpfY1lnQlJ4RG1EZnVQX0hPVG1qaHR0ZFVUTlgydUZ5OU8zZy1sNnUyeWtROVVBc0daYmRldEo3Ymw3Y01FZGZSckNUZTFiZTZEbTBhbEJIb0pCMThRcXdZcVBRMEhQNGllaTVrRlZabDNaR2ZjemJ0cU4tT2lFRnhsUU95NEhXNWJBM1NiZDFiMTkyd2xqSk9IN09haGJrei1USzVPR0lwbF9xRDg?oc=5,"Tue, 06 Oct 2020 07:00:00 GMT"
"Navy cancels Reliance Naval’s Rs 2,500-cr naval offshore patrol vessels contract - Hindustan Times",https://news.google.com/rss/articles/CBMi8AFBVV95cUxNRDRESFVsZWRrN2Foa1o1QTU4MHhxdW5lR1hvQnVrSWlGOVZONHpiRzZtNmdYdGdmRXdFa0kyODgyNTZLeUFPb2Y4VzZDTE9jbEpoVWJRNGI1czM2bERHV0YzOW5nUXVFVloxc2hKeDBkWWJVRTdNblNRNUg5eW1jMmpkQS1oVU9WOVhzZGpLdUdKa3dKSmlvSXpzaFVCVnhQS1dQWHN6NzN0c2p2ek00RGo0TGNVMFlNaGVkSGJrYUVQcWxyNlUxNHVIdDZSOHQzYmZ2dElCcWxBdFpIREZnLXVDbm54Mlk4Um9LZVVNRmzSAfYBQVVfeXFMTUs3ZFFHRmNvN0JPSjdjcTFQb1J1T2JYbXZELU5lWVp2WkFJbWFEUFFnaXcwNUhZWTRXU3hMcmx4MHFLUWdQdENDS05TcFNTclIta0dNUWExR0JPTHpnODZxMjl5RS1mampkcEQ5d21QYXpSZThXSm1rNWhUaG5qeFozWWJ4eUdFNnBET3plRzFyUlZnOXB5SlpXalZlOGNQenBjZHhxdWk1ZHRJU2JTZk9mM1kwR0NWZ2xZaWlUR3FDMkM3b0hqbE51MkowVUU5MHVGRUh4UlJCZWh5Y0s4aVhkZ2dWRlpPWnFsV2ZNcDlRRHZKZ1p3?oc=5,"Fri, 09 Oct 2020 07:00:00 GMT"
