Date,Close,High,Low,Open,Volume
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
2022-04-21,1262.3232421875,1265.4539593102475,1239.591278701244,1248.1668464881334,21708633
2022-04-22,1251.7513427734375,1271.3524691468103,1245.1268624680833,1251.7967085280152,15054154
2022-04-25,1222.8033447265625,1251.569794506394,1208.5788999820793,1244.3101934352928,17063215
2022-04-26,1259.3966064453125,1268.176319677784,1228.5656572044388,1229.6091895201569,12227666
2022-04-27,1260.6217041015625,1283.1494002072272,1250.0496837600092,1250.4127297876994,19338945
2022-04-28,1279.4515380859375,1293.5852505017153,1264.1380760561192,1274.9596084262928,25614076
2022-04-29,1266.0211181640625,1295.9219502198425,1260.1452929855743,1295.9219502198425,18214862
2022-05-02,1261.5745849609375,1272.9405066760767,1251.410975753636,1253.203283099618,9467006
2022-05-04,1222.1907958984375,1265.907782864634,1214.3186370510316,1263.6391350105566,19247660
2022-05-05,1198.2564697265625,1238.6838376309374,1194.2183175176442,1235.73458354047,17210669
2022-05-06,1189.0684814453125,1206.469008820867,1176.772321593586,1185.2344750754598,19649948
2022-05-09,1142.629150390625,1178.3831247773007,1137.5019801531953,1168.3329301926092,18083752
2022-05-10,1122.8238525390625,1146.3952038735385,1115.2692538188226,1132.0573443200906,19511677
2022-05-11,1111.32177734375,1127.497309299876,1098.9122031202921,1121.9163613256087,16643899
2022-05-12,1088.6806640625,1104.7653444769048,1075.340971862256,1101.4304814344562,20490321
2022-05-13,1101.0220947265625,1124.3438137236378,1095.9176070828785,1100.7499001912508,19308778
2022-05-16,1101.2943115234375,1125.704926510239,1096.5073845958502,1104.5838085940447,13437911
2022-05-17,1147.552001953125,1152.4296603227197,1103.4720936824951,1104.8786720027463,16551828
2022-05-18,1151.726318359375,1166.0868582716337,1138.0690675749984,1152.3161931142452,17276788
2022-05-19,1125.18310546875,1139.9974238222924,1118.9216715620526,1127.066144225096,14699118
2022-05-20,1190.7926025390625,1199.8445107013783,1135.233355291914,1139.9974795830626,21793091
2022-05-23,1182.8297119140625,1203.9961967030856,1176.5227919347697,1193.9913676754024,15252755
2022-05-24,1186.8905029296875,1196.9405773232697,1178.6552986696106,1182.875033750556,13527818
2022-05-25,1185.1436767578125,1205.4254084906306,1180.3794326494904,1195.5794800224178,12714544
2022-05-26,1173.8458251953125,1195.5341356711465,1156.104935324862,1190.76989147754,17882023
2022-05-27,1168.40087890625,1182.0354469021395,1152.5203462649154,1176.5453511072328,16521973
2022-05-30,1209.1007080078125,1213.2749575582613,1177.0673242132161,1186.5048414683006,13853398
2022-05-31,1194.51318359375,1215.452839431421,1186.8224881603999,1198.4832871335705,70620653
2022-06-01,1194.89892578125,1204.7448546784356,1187.0493301069923,1195.2618518162467,9776989
2022-06-02,1236.0975341796875,1239.7954429459173,1195.1256603709635,1195.1256603709635,22126569
2022-06-03,1261.1434326171875,1278.3171302370063,1244.128515130643,1245.0360702083606,23939791
2022-06-06,1255.721435546875,1276.797188792731,1248.5751291102772,1261.3704320648735,11093152
2022-06-07,1258.080810546875,1266.4067465793291,1248.688659279429,1256.7876465264972,12358255
2022-06-08,1235.984130859375,1261.8240066881244,1232.4676850648864,1258.0807321376092,12479250
2022-06-09,1269.8778076171875,1271.806092164836,1229.6092207006548,1229.6092207006548,17278305
2022-06-10,1231.5377197265625,1265.8624354658177,1225.7526256094402,1257.695279069654,18093057
2022-06-13,1208.2384033203125,1212.730332743386,1187.0946030093319,1202.3853813572402,17620803
2022-06-14,1192.44873046875,1212.2994890093696,1185.8015671180603,1202.4081940634667,14714312
2022-06-15,1178.0201416015625,1196.6231018568208,1172.6207765557651,1187.6619249052426,11195535
2022-06-16,1161.5496826171875,1206.491662735083,1158.8272573243212,1190.134668131396,17111475
2022-06-17,1175.1614990234375,1190.973983623244,1159.7801090748937,1161.5496134006794,24457187
2022-06-20,1153.8590087890625,1187.4577508411423,1143.8995454158232,1181.9675343987465,12066797
2022-06-21,1172.484619140625,1176.7042342889213,1147.1664481899643,1161.5496723273845,11720049
2022-06-22,1136.86669921875,1160.778290883011,1134.7795145921568,1160.6875593794919,10617206
2022-06-23,1118.422607421875,1145.6691840280664,1109.3706990617366,1141.1545712868162,19446323
2022-06-24,1134.3486328125,1139.3169031282016,1119.8065078787306,1125.251358657356,14240234
2022-06-27,1130.9908447265625,1154.7209727644554,1125.954406306172,1154.7209727644554,15474529
2022-06-28,1146.8941650390625,1149.7300047690762,1126.2041404821307,1126.2041404821307,13572847
2022-06-29,1170.6923828125,1178.3378329022314,1134.7796260374032,1137.5927829836437,19205146
2022-06-30,1177.72509765625,1186.9131020875843,1164.2719926922305,1170.6241577266712,23112959
2022-07-01,1092.9002685546875,1176.069018065811,1073.0723134846185,1168.3102739106052,81997149
2022-07-04,1095.1688232421875,1108.0093709058137,1073.571245540295,1079.4017046073814,41857728
2022-07-05,1104.0394287109375,1118.3999711432132,1096.7116587763962,1099.3887185100857,17647327
2022-07-06,1094.3294677734375,1107.9867193481625,1083.508055748953,1098.0727423754945,23943726
2022-07-07,1083.5533447265625,1104.0392206371414,1077.6094715362492,1100.7043580530597,23301033
2022-07-08,1085.0509033203125,1097.1201154635041,1081.035313555595,1097.1201154635041,19010108
2022-07-11,1099.797119140625,1102.0202812495595,1075.3410157748228,1078.2902700214736,13847467
2022-07-12,1098.2314453125,1106.9657921084367,1090.7675795089342,1090.7675795089342,10778989
2022-07-13,1078.7664794921875,1104.3796465746564,1076.7020977823554,1101.339661183688,14224132
2022-07-14,1087.65966796875,1104.3570256960593,1078.4943455301209,1083.50810142521,16970315
2022-07-15,1089.7696533203125,1095.7588935832628,1081.2849362862112,1095.7588935832628,9603210
2022-07-18,1099.04833984375,1100.2960180272228,1085.459016958542,1098.4811479338719,15160908
2022-07-19,1105.7862548828125,1110.2781844643,1089.0888976400101,1089.0888976400101,16439888
2022-07-20,1135.68701171875,1153.6093650086343,1128.0870477314336,1152.475101137428,23924246
2022-07-21,1128.1097412109375,1134.3259297371535,1119.4889276569916,1131.6035043963159,16523230
2022-07-22,1135.7325439453125,1141.7217838716767,1132.0573176254775,1134.3259654759115,10969995
2022-07-25,1098.2088623046875,1119.5569294227316,1090.314021171106,1119.5569294227316,23110452
2022-07-26,1098.7080078125,1108.8716166657518,1094.1026638061019,1098.5265448010682,11303288
2022-07-27,1097.66455078125,1101.2035598078235,1089.8603205869001,1098.0047939510252,8655086
2022-07-28,1114.86083984375,1119.783744048085,1098.4811629669944,1105.2871059330255,12496073
2022-07-29,1138.6136474609375,1142.08472793309,1117.991670579359,1122.8465266494618,15130683
2022-08-01,1168.2874755859375,1174.1406174473618,1137.774088140793,1143.0146723630803,15700044
2022-08-02,1172.734130859375,1183.2379830001514,1162.2529615953322,1167.2213517065497,13917913
2022-08-03,1182.580078125,1184.236168182998,1164.9300393990447,1179.6988726737097,14250977
2022-08-04,1166.948974609375,1187.752531885028,1150.2063721426607,1184.2360861037264,14467127
2022-08-05,1149.752685546875,1170.0797840290406,1146.5539197850553,1168.8094228843715,13942438
2022-08-08,1164.7938232421875,1172.2350070870166,1148.3914627556076,1148.3914627556076,10165178
2022-08-10,1171.758544921875,1175.116090446432,1160.2110414282981,1169.217582888492,10724688
2022-08-11,1175.66064453125,1184.1907259334303,1170.7149375386023,1181.1053747876372,8198226
2022-08-12,1194.671875,1198.4605152429413,1171.6224732888413,1175.297579140316,12650587
2022-08-16,1202.9752197265625,1205.6976450262005,1192.0857585584552,1200.6612062279592,6607378
2022-08-17,1209.2593994140625,1214.5907153602138,1204.9035671474014,1209.1913507863226,6595965
2022-08-18,1215.41796875,1218.9344840205285,1205.781557219758,1214.8242321455805,7410035
2022-08-19,1193.74755859375,1215.6006909440637,1189.6828484339765,1210.2573027932892,9460724
2022-08-22,1190.4364013671875,1201.7169142761322,1181.0284238840957,1195.1861736663361,9471680
2022-08-23,1208.7957763671875,1211.7186758201417,1183.4716721011912,1184.6819766812519,9678484
2022-08-24,1205.5760498046875,1219.3913292395675,1203.566646862155,1205.7359902577302,10369622
2022-08-25,1202.0595703125,1216.1487059155106,1197.7437147707592,1209.7777846118506,7871946
2022-08-26,1195.6427001953125,1210.2571971100913,1190.619072581674,1202.493200323765,10742038
2022-08-29,1186.348876953125,1212.5406936409313,1177.3975278189828,1180.5715723331473,19838975
2022-08-30,1204.75390625,1208.0878913122035,1176.7353369059122,1193.8159854029686,23139054
2022-09-01,1169.3367919921875,1189.6828111286193,1164.9067799170255,1179.4984462720345,19909939
2022-09-02,1155.681396484375,1176.1644028723763,1153.4892219330477,1169.3367340763757,12999345
2022-09-05,1173.6297607421875,1178.9731484747304,1155.9097132728493,1155.9097132728493,11327815
2022-09-06,1185.9833984375,1190.1622649159906,1174.634392918429,1175.0911412245944,10899618
2022-09-07,1179.0872802734375,1185.0928986007475,1173.7210612784509,1176.0045612933586,7488501
2022-09-08,1180.7542724609375,1186.5087459439562,1174.1778693957024,1182.0559025679895,7057077
2022-09-09,1173.4014892578125,1191.9891297079873,1170.9808800465264,1191.9891297079873,8314850
2022-09-12,1186.531494140625,1192.9025351646087,1173.972183899053,1173.972183899053,7435419
2022-09-13,1196.4420166015625,1200.9861856808482,1187.8789209439012,1195.6427975615393,8888657
2022-09-14,1182.1015625,1191.9891192524656,1174.9770855960273,1176.0046183722823,8678219
2022-09-15,1170.38720703125,1189.0433407019038,1167.6697900461922,1179.6581954257929,10365600
2022-09-16,1141.3865966796875,1165.9571429218665,1137.6416471275613,1161.732613687732,20217708
2022-09-19,1142.8709716796875,1152.119129043778,1133.234560102812,1141.3866905619245,7580254
2022-09-20,1143.0535888671875,1158.9697159025109,1139.3314704943564,1152.004938063176,8411448
2022-09-21,1146.2049560546875,1156.8232376442543,1139.4686125859268,1140.2678315872415,9207309
2022-09-22,1135.4039306640625,1143.1221443418212,1129.0101784957722,1135.3582679086285,10308170
2022-09-23,1114.12158203125,1139.9023118786388,1112.5688069148882,1134.9015159013536,9528051
2022-09-26,1085.7376708984375,1104.2112748081502,1084.732969515304,1093.3645587817512,12479523
2022-09-27,1094.369384765625,1107.9562284661827,1077.8596416120547,1093.3417312011195,16154822
2022-09-28,1065.23193359375,1086.0347023143165,1062.7886136349669,1077.9738967071928,16997059
2022-09-29,1061.966552734375,1081.2392564675256,1056.3490671413365,1077.8140664433326,14671827
2022-09-30,1085.9205322265625,1096.9954421336101,1055.4356887563797,1055.4356887563797,18613024
2022-10-03,1082.152587890625,1103.82294549011,1079.1840258960226,1092.199963441088,11852723
2022-10-04,1102.1103515625,1104.3025259971168,1091.5833963216446,1095.077200752018,8948850
2022-10-06,1106.1749267578125,1118.9168876517474,1104.3710065269693,1109.3262605194152,13352162
2022-10-07,1110.8563232421875,1116.1312170503759,1102.772686798214,1102.772686798214,7714340
2022-10-10,1098.7308349609375,1104.1198851954787,1090.6015364575762,1098.365412151328,6329527
2022-10-11,1076.8548583984375,1102.4757714925386,1073.7493078174482,1102.4757714925386,9215177
2022-10-12,1084.778564453125,1087.724295088702,1070.0955740261213,1074.1602836601544,7417103
2022-10-13,1088.2266845703125,1093.3416373731957,1077.8595491127662,1083.0202854665513,7328492
2022-10-14,1082.7005615234375,1103.5489900087575,1081.969836698524,1102.9324220625915,9106089
2022-10-17,1100.078125,1102.475782092115,1070.3241282380864,1075.5305280271361,16729355
2022-10-18,1119.4879150390625,1124.854134368227,1105.284502989511,1106.1293847595389,12415820
2022-10-19,1138.9661865234375,1154.4712282267342,1115.1263634582558,1120.972162340283,19247142
2022-10-20,1142.026123046875,1150.4293988985587,1134.9016459555369,1134.9016459555369,8717053
2022-10-21,1128.78173828125,1149.4246860606945,1126.6810099398924,1145.268650531306,8243452
2022-10-24,1132.5494384765625,1142.8937430030223,1121.3375416633253,1123.4839326061629,3370033
2022-10-25,1115.057861328125,1141.2953411775188,1113.4365919812738,1141.2953411775188,12233241
2022-10-27,1119.4422607421875,1127.3432462420726,1111.0618163102781,1122.5706426929637,12513059
2022-10-28,1153.69482421875,1157.736581869096,1123.2328150904464,1125.7674602879943,17609592
2022-10-31,1164.4044189453125,1169.5879869702178,1156.457771185295,1160.476818218355,12419943
2022-11-01,1155.3846435546875,1187.4221400136794,1145.405761116718,1187.4221400136794,13963166
2022-11-02,1162.6004638671875,1164.6784816664026,1148.6026547470826,1156.5035195383778,8981896
2022-11-03,1166.9390869140625,1168.9486104698508,1153.192423700688,1155.3845982703838,6693449
2022-11-04,1184.1112060546875,1187.4222392921054,1165.089646872292,1166.3683249276048,12575815
2022-11-07,1190.4364013671875,1192.126285766404,1175.5480474784017,1183.31192411988,11789748
2022-11-09,1189.2490234375,1197.446816892711,1182.8779818114378,1192.1262602492093,11254205
2022-11-10,1174.8629150390625,1185.8464985716648,1170.5242286103596,1182.8551049856874,5966242
2022-11-11,1201.9453125,1203.863389823544,1181.9417640629822,1187.4221403028878,12310132
2022-11-14,1196.1224365234375,1206.6037308766274,1189.7742258445408,1201.4658249072863,9043112
2022-11-15,1190.756103515625,1199.4790184233796,1182.855118187734,1197.606603889593,7086433
2022-11-16,1183.928466796875,1194.7065683509497,1178.904718065292,1191.9891511841197,9716161
2022-11-17,1186.9884033203125,1193.3593244067774,1178.288198394768,1180.5488672965694,6661451
2022-11-18,1186.348876953125,1191.5324449874845,1174.2234833048183,1190.5047914505865,5303197
2022-11-21,1164.9981689453125,1181.94170796991,1161.435870198012,1181.94170796991,6390268
2022-11-22,1171.46044921875,1173.0360558490697,1158.4216792080024,1162.303617340742,6611488
2022-11-23,1167.806884765625,1177.3291399686348,1165.6147100368678,1176.0046784198335,6413408
2022-11-24,1177.877197265625,1184.6820351400297,1163.7651103982546,1171.8944098028112,9389439
2022-11-25,1195.4600830078125,1198.793947260298,1179.2471476844346,1182.3984817214875,7349922
2022-11-28,1236.5404052734375,1242.7058436375019,1142.6655117731452,1191.4868491790298,31527484
2022-11-29,1238.6639404296875,1247.5467957577584,1230.3519903316558,1234.8961591929294,11058913
2022-11-30,1247.409912109375,1253.8494482181331,1232.2702917611591,1238.8011533862327,26164986
2022-12-01,1243.7333984375,1258.21078732059,1240.399534042694,1252.1823371155608,9485801
2022-12-02,1243.2080078125,1255.0137616576612,1233.366114645958,1246.7931377393047,11589592
2022-12-05,1225.0771484375,1240.7420106545708,1223.0449141820322,1238.5726673293798,14828536
2022-12-06,1228.6165771484375,1231.7221276795703,1215.2808783257417,1217.1534136759474,8594245
2022-12-07,1210.4854736328125,1230.808659628914,1206.6720298866394,1226.2416596837854,8462111
2022-12-08,1209.9146728515625,1217.1077648263945,1205.7359267336117,1214.8242646567705,7757008
2022-12-09,1191.578125,1214.8242112736987,1188.2669713789367,1208.4303385991543,12655763
2022-12-12,1193.4049072265625,1197.926244727313,1180.5716195971881,1180.8000541706072,9479842
2022-12-13,1198.8397216796875,1202.493225182978,1190.4819881332435,1193.4048875766246,8333348
2022-12-14,1194.5010986328125,1205.210706167072,1192.4459122024887,1204.616969535964,7268947
2022-12-15,1177.5345458984375,1194.2726027957165,1174.1778502885911,1188.5639129610993,8688551
2022-12-16,1171.7115478515625,1196.008118684094,1168.309189576534,1174.1778196975765,15837349
2022-12-19,1187.1024169921875,1189.2489287411288,1172.2139438066679,1178.7448045575827,7729933
2022-12-20,1197.3782958984375,1199.2963731959217,1171.894371567751,1180.0693334617326,7467588
2022-12-21,1180.34326171875,1202.493200048924,1176.5069864797308,1197.0128241076013,8527550
2022-12-22,1177.2833251953125,1189.5457066251827,1172.2367456150362,1186.5086504870237,7451122
2022-12-23,1142.7568359375,1183.0835720120806,1138.2126669914635,1170.6612489871775,10257115
2022-12-26,1152.7357177734375,1160.9335111344164,1138.2811605484617,1148.488477539158,5990242
2022-12-27,1162.1666259765625,1164.039040505796,1148.7167704107344,1155.45311388223,5763271
2022-12-28,1162.052490234375,1164.4958100380752,1151.5711967127672,1159.106759323012,7459393
2022-12-29,1161.5272216796875,1164.084698313879,1153.3979226339213,1154.082984746835,6930648
2022-12-30,1163.308349609375,1176.9180252128058,1160.52255911133,1162.349310939587,7289476
