title,link,pub_date
"New year, new browser – The new Microsoft Edge is out of preview and now available for download | Microsoft Conexiones - Microsoft",https://news.google.com/rss/articles/CBMi2wFBVV95cUxPVGdrOHZ1Rk5qR1U3YW04c2ZBN1dZZnhhRThrYUdDTUlsLS15blZoU0U0ejNMNWFUenNpQTUwUFBNYlZROGtScGFWUnZPaEtSeDY4cmdzT2Jwb2Q1dGhMaElCWFFMMzBBZTFFVEpkakdGenRkQWxKeGozVDhMNnNhNkdHeENMaG5qTXF2WENxNGtnSEZaSlVWVGEzMDFYMUtYcXl3Y3NDUTZfN01peGNDQTR6dUJXMTJORXFRWE9zeU1LejFaVjRfbEtKdlNlNllFRS1KUW1IekRSNm8?oc=5,"Wed, 15 Jan 2020 08:00:00 GMT"
The new Microsoft Edge now available for download - Microsoft,https://news.google.com/rss/articles/CBMisgFBVV95cUxOMTJ3YmhVUEFhT2hkYjc1WlI2UE9QWlVlSm93Z09LNlpKVTRYOG5Pd1JqZGlXcmlZeUhKOGlrYkdwY05DUk0tQWh5WFF4Qm9RY0U0UFp3T0NXUXdTSUJUMHdHTEN0T0tYVUdTeFRaRGpVd01OUXM2UjdWeXJRc3A4azBWTGRFU3FQcTAxTER1X1piUkI5bUs2aXJzWGZpczA2My1MbUtmZEQ0cG9naUlrUUNR?oc=5,"Wed, 15 Jan 2020 08:00:00 GMT"
The technical and soft skills needed to succeed with AI in 2020 and beyond - Microsoft,https://news.google.com/rss/articles/CBMimwFBVV95cUxOcHVmMWlLSjUwTERvMXdpdUNWamQ1VEFILVRJLWdoVV9CSmVwZlZ1WHN0OEY4UW83ZzI1OFdFZEZNVFhmclVVcjBZcy13d1lvN0lUcEl5WFhRQWpkMklmRjBkMlVJT2tBc0lHd3ZZNHFYZi1xTnNDVFBlU29wNmZYUVhCeGVJQmJmeC1JeXJRZWRUS3RHb1oxUURlbw?oc=5,"Fri, 10 Jan 2020 08:00:00 GMT"
‘What’s happening is sad’: Microsoft CEO Satya Nadella on amended citizenship law - Hindustan Times,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQLUJEZnhTRTZvS3JPM1FGQUNiaERqcGFyVGZyb1hNVVFicV9uQjV2UlVTUWVIN3dZZlpBMm05NFp3T0dkUjVJbEpfNV9DeVE2Ml9NdE5qYW1WU1lxN284SnFidWs5dkl4SmlCZVBiaHhIcU5nUFZYNWtHVWtmUUZBWVVoX1FGVzlGOTdsLW9LTVAzamlzZkN6cWREcEkwLU1vQlhmTlZwRGRTNFo4MEhocVZZbGEzNkZlTWc3Z0JDQ3UtaDBvT29FWVlGaG1VTjRjS0xJeDFaSlpqb2hr0gHiAUFVX3lxTE9Md0s5bXZQOWtxeWFzMm9nbEMyZHVwN05sbmxOYTlIZjh5bGM4a243eWhDTl9WMGhsZlFva2VUWjZtcUplSXhsZE5RVnZGTmZ5S1hwa1Bacl84TDlpOWctTm00UGVyQzVjaWdXN3hZNDFKdmF3MUljT2dnSnhpZXdTbWxQNGd0OERwNWJob1A5Qk91NlF5OWd1UGlQNlA1U2h2UzE3clRWajJEM3g0eWI3SXM4S3RMU0RmUDZ6N2FYNlR2QmtYRkI2SWZtMFMxMzBwRzJHRmhGeDZOd0xqVTVaVEE?oc=5,"Tue, 14 Jan 2020 08:00:00 GMT"
DiCE: Counterfactual Explanations offer clarity in AI decision-making - Microsoft,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQcUpYZ1lneUJXOC15LWFzaHBzNWRpODB6bnB6ZUdrc1BDUkNYNzFTb2NraFFkSkpLbmFtclVmSVVObjNjTjlud0E2MUtPZWE4NHY2blREVGltY01GV3EzRVpGOEZHRVhLdEZoeklmTkJjcDR4Y3pyNkRQeDYxeXVIU0xiME5HbW9raWs5LXVjWUpyV2JSQWZwRGpERDZQeFA1aVZtVXJac0d5c21QN2t2cHA1UWtkVXJ2NGtiOTlqUFo5R1NfbTBqSjJ1RWxzcmdXUWRlQmpiSQ?oc=5,"Tue, 28 Jan 2020 08:00:00 GMT"
Everything you need to know about Microsoft Codess! - hackernoon.com,https://news.google.com/rss/articles/CBMiowFBVV95cUxQcWdTaUJfV25ESU9ka1FnMnJZeW95Z2xEWVBDZHFqUjJWR2xNd0lyb09ReGtQcnhfOHFjVE80R1R4dWNiVTlRbm9oZ0RaRlFhdFBYZVlIT2gzSVNyOHY1TW5jcGExNE5Ha2x4YjZ6R3BHdEJyVXJkXzJRcGlseTVfX0tJU3ZrVm44NWItbGplZGNMNmJFN280UGRrUjR4dV9KcmM4?oc=5,"Sun, 26 Jan 2020 08:00:00 GMT"
From tech adoption to tech creation: Customers across industries are using advanced cloud and AI tools to build their own digital solutions - Microsoft,https://news.google.com/rss/articles/CBMikAJBVV95cUxPcmxSaWx4Z1U1eG9QUGx1bThiQWJKR3pMWTJqWGI0SWppZU5Ka0Q1N01kMUVmdkwwOWVLLVY2aFc4aXpyZE1wTWw1U3dtbGpfTjZRS0VzQnU3ZURZLWJTdDNudjFsSWM1Z0VzTTd4dUdsYVJST0ZnOFRscEoxYWoyX21XVnZtZlNRbXZ1Y1pVMmVtUjV3WTZvckx0VVV2ZVpUZTU1cktrRzk5OTJ6MTVsWDBzQnB6dzItelVJUkRXTE1pdXhLakhsT19hdVQ5TDJLOWs5YkNBelVxZExzb21DZHpzNm1HWnVQV0FuOVczaURPZXJyQ0NsMlROM3d3WHJCV0xDekJNbDNfZ2NnTFVzWQ?oc=5,"Tue, 28 Jan 2020 08:00:00 GMT"
Empower Firstline Workers and supercharge search—here’s what’s new to Microsoft 365 - Microsoft,https://news.google.com/rss/articles/CBMizwFBVV95cUxNSnBuOWJMY01RaldTOFRQTU1GcTY2V1FRX2J3eHhRSnZ6RkZJY3pMZDR6ekNhYzFLM0o5c2RuMkplSDFvUUVOWHZWQzhwWWVvMGtITXZkd2dtMkNKTDFOemtkTkhiWWxWc0w2enV5TnpVbmM0aV91ZkZNa2JkaFo1T0l4WGZwRUxSaVdzek9Qbkp2QWdPaW5ZRlVmUEFHWlNWbjEwOUFvcmxSUTlCVVBOblA0RV83ZU9nSWI1aXhIVElxYzdmaGxvS3JDMG92LU0?oc=5,"Fri, 31 Jan 2020 08:00:00 GMT"
Microsoft pledges to be 'carbon negative' by 2030 - The Guardian,https://news.google.com/rss/articles/CBMilgFBVV95cUxNUzg2TFVweV9qcnktamExVUtsMXR0by1yeHNRbkpMM21CLUZEajJRRlNnY1lMRWQwQWJwWGdrMjRQcWRrNlN1ZXFYN1Z1eHB6cGNkeHRoZ1d1eVZhYlhvVEM2NFk3X3RrTEh3eFNfcTQ0YnRNUUt0WVpDaEUwQlZLdHIzT1NTUXR2NUFINzlwXzF2VkpQWGc?oc=5,"Thu, 16 Jan 2020 08:00:00 GMT"
Microsoft and Zscaler help organizations implement the Zero Trust model - Microsoft,https://news.google.com/rss/articles/CBMivgFBVV95cUxPeFNlZWs5Ty1yWFRveEhISFkxTVdpcWhfeHpOcjQ3clVTUGtXTU5HNS1tSXl1dVppWGVmRDVkVnpIZ043d0Q2Z29nOXlZNEMzcFN0V05VbGV3am42VDZuOF9GOHRheWtJOVNZQVVTcG5MWF8zZkNMTm8zMm9WVzFCUjlGckpCbkZIS2lkSy1JSHdSZU9vM0VHWnRMaDdDc2FCWU15TTc5YUVEOVdEYzh2MnExdTJ0RnNQa2pZN25n?oc=5,"Thu, 23 Jan 2020 08:00:00 GMT"
